Date,Influencer_Sentiment,Sample_Title
2025-04-21,-0.7,4/21【円高加速がヤバイ‼️日経平均また下落か⁉️】パウエル議長解任懸念でドル円急落→自動車株が弱い。海外勢の日本株買い来るか。内需株に資金集中。米国株、ナスダック、半導体株、ビットコインどう動く。
2025-04-22,-0.8,4/22【米国株、ドル円の急落がヤバイ‼】円高加速で内需株上昇→日経平均小幅安。海外投資家の日本株買い来たか。自動車株、半導体株弱い。FRB議長解任懸念で米国株大暴落。仮想通貨ビットコイン軟調
2025-04-23,0.8,4/23【日本株上がれ！！】トランプ発言でドル円141円に上昇→日経平均648円高。海外投資家も爆買いか？米国株、ナスダック、半導体株が急反発。仮想通貨ビットコインも強い。
2025-04-24,0.8,4/24【海外投資家が日本株を3443億円爆買い‼】トランプ対中関税大幅緩和でドル円上昇→日経平均35000円回復。米国株、ナスダック、半導体株も大幅高。仮想通貨ビットコイン上昇。
2025-04-25,0.8,4/25【海外投資家が日本株を3443億円爆買い‼】トランプ対中関税大幅緩和でドル円上昇→日経平均35000円回復。米国株、ナスダック、半導体株も大幅高。仮想通貨ビットコイン上昇。
2025-04-26,0.9,4/26【異常値発生、日経平均爆上げや‼️】需給大改善、海外投資家も日本株爆買いヤバイ。ドル円145円戻し試す。米国株、ナスダック、半導体株、仮想通貨ビットコインも強いぞ‼️
2025-04-27,0.8,4/27【異常値発生、日経平均爆上げや‼️】需給大改善、海外投資家も日本株爆買いヤバイ。ドル円145円戻し試す。米国株、ナスダック、半導体株、仮想通貨ビットコインも強いぞ‼️
2025-04-28,0.9,4/28【異常値発生、日経平均爆上げや‼️】需給大改善、海外投資家も日本株爆買いヤバイ。ドル円145円戻し試す。米国株、ナスダック、半導体株、仮想通貨ビットコインも強いぞ‼️
2025-04-29,0.7,4/29【異常値発生、日経平均爆上続くか⁉】需給大改善で海外投資家も日本株買いか。ドル円142円台→半導体、自動車、輸出関連銘柄決算警戒。米国株、ナスダック、半導体株、仮想通貨ビットコイン小動き
2025-04-30,0.7,4/30【異常値発生、日経平均爆上続くか⁉】信用需給がさらに改善。海外投資家も日本株買いか。ドル円142円台。半導体株が強い‼️商船三井が決算で大暴落。米国株、仮想通貨ビットコイン小動き
2025-05-01,0.8,5/1【異常値大幅修正。日本株爆上げ続くか】日銀会合で円安加速→日経平均400円高。ドル円144円推移。半導体株強い‼GAFAM決算で米国株も復活か？マイクロソフト、メタ急伸。仮想通貨ビットコイン上昇
2025-05-02,0.7,5/2【米雇用統計発表、日本株稼ぎ時続くか】円安加速→日経平均37000円突破間近。ドル円144円推移。米国株、ナスダック、半導体株も上昇続くか。仮想通貨ビットコイン上げ。
2025-05-03,0.8,5/6【海外投資家が日本株を5224億円爆買い‼日経平均急騰続くか】米雇用統計通過でドル円145円突破か。米中貿易摩擦緩和期待で米国株、ナスダック、半導体株も強い。仮想通貨ビットコイン上昇。
2025-05-05,-0.2,5/5【自動車関税でまた日経平均急落か⁉】海外投資家が日本株を5224億円爆買い‼ドル円143円推移。米中貿易摩擦緩和期待で米国株、ナスダック、半導体株どうなる。仮想通貨ビットコイン下落。
2025-05-06,-0.2,5/6【自動車関税でまた日経平均急落か⁉】海外投資家が日本株を5224億円爆買い‼ドル円143円推移。米中貿易摩擦緩和期待で米国株、ナスダック、半導体株どうなる。仮想通貨ビットコイン下落。
2025-05-07,0.8,5/7【日本株強いぞ‼】ドル円下落で日本株優位性上昇→海外投資家爆買いに期待。商社株強い。日経平均小幅安。中国利下げ、米中交渉期待で米国株、ナスダック、半導体株、仮想通貨ビットコイン上昇
2025-05-08,0.8,5/8【日本株爆上げ来い‼】ドル円急伸、半導体株爆上げで日経平均強い。トヨタ決算減益で小幅安。半導体規制撤廃で米国株、ナスダックも上昇。仮想通貨ビットコイン続伸
2025-05-09,0.8,5/9【日本株爆上げ来い‼】米英関税交渉で日経平均急騰。円安加速でドル円上昇。米国株、ナスダックも上昇や。仮想通貨ビットコイン続伸
2025-05-10,-0.3,5/11【緊急事態発生か。日本株下落リスク】日経平均38500円で頭打ちか。米英関税交渉でドル円上昇→日本株続伸で加熱感。米国株、ナスダック、半導体株は軟調。仮想通貨ビットコイン上昇。
2025-05-11,-0.3,5/11【緊急事態発生か。日本株下落リスク】日経平均38500円で頭打ちか。米英関税交渉でドル円上昇→日本株続伸で加熱感。米国株、ナスダック、半導体株は軟調。仮想通貨ビットコイン上昇。
2025-05-12,0.8,5/12【緊急、海外勢の日本買い過去最大、日本株・債券で8兆円爆買い】半導体株急騰で日経平均続伸。ドル円１４７円に上昇。米中貿易協議合意で米国株、ナスダック先物急騰。仮想通貨ビットコインも強い。
2025-05-13,0.8,5/13【CPI発表】海外勢の日本買い過去最大、日本株・債券で8兆円爆買い。半導体株急騰で日経平均続伸。ドル円148円に上昇。米中貿易協議合意で米国株、ナスダック先物急騰。仮想通貨ビットコインも強い。
2025-05-14,0.4,5/14【緊急、日経平均下落開始か⁉】海外勢が日本を8兆円爆買いも過熱感から下落目立つ。需給好転の半導体株爆上げ。ドル円下落で自動車株弱い。CPI通過で米国株もハイテク買い。仮想通貨ビットコイン上昇
2025-05-15,-0.55,5/15【緊急、日経平均理論値大暴落】超過熱から日本株全面安。海外勢が日本株を６週連続爆買い。ドル円下落で自動車株急落。半導体株も利食い先行。米国株はハイテク買い継続。仮想通貨ビットコイン調整
2025-05-16,-0.2,5/16【緊急、日経平均下落再開か】海外勢が日本株を６週連続爆買い。ドル円下落で自動車株急落。半導体株も利食い先行。米国株はハイテク買い継続。仮想通貨ビットコイン調整
2025-05-17,-0.3,5/17【緊急、日経平均理論値が大暴落】日本株調整局面入りか。海外勢が日本株を６週連続爆買い。ドル円下落で半導体株も利食い先行。米国株はハイテク買い継続。仮想通貨ビットコインどうなる
2025-05-18,-0.7,5/18【緊急、日経平均理論値が大暴落】日本株調整局面入りか。海外勢が日本株を６週連続爆買い。ドル円下落で半導体株も利食い先行。米国債格下げで米国株も下落再開か。仮想通貨ビットコインどうなる
2025-05-19,-0.7,5/19【緊急.日経平均下落相場続くか】日本株急落で2018年相場再来か。海外勢が日本株を６週連続爆買い。ドル円下落で半導体株も利食い先行。米国債格下げで米国株も下落再開か。仮想通貨ビットコイン下落
2025-05-20,0.1999999999999999,5/20【日経平均好転か⁉】空売り増加、ドル円下落で海外投資家の爆買い→上昇相場再開来るか。米国債格下げも米国株上昇。エヌビディア決算まで半導体株は軟調か。仮想通貨ビットコインもしっかり。
2025-05-21,0.2,5/21【日経平均36500円まで調整か⁉︎】円高加速でドル円下落→海外勢の日本株爆買い来るか。ウルフスピード破産申請で半導体株下落。中東情勢悪化。米国株に優位性で上昇続く？仮想通貨ビットコイン強い。
2025-05-22,-0.3,5/22【海外勢が日本株を6000億円爆買い】日経平均下落止まるか。急落サイン点灯に警戒。ドル円143円に下落。米国株、ナスダック、半導体株急落。仮想通貨ビットコイン強い‼
2025-05-23,-0.8,5/23【緊急、トランプ関税炸裂で日経先物が600円急落】日本株下落続くのか。急落サイン点灯に警戒。ドル円142円に下落。米国株、ナスダック、半導体株も急落か。仮想通貨ビットコイン強い‼
2025-05-24,-0.7,5/24【緊急、トランプ関税炸裂で日経平均また下落か】日本株需給改善に期待したい。ドル円142円に下落。米国株、ナスダック、半導体株も下落か。仮想通貨ビットコイン強い‼
2025-05-25,-0.7,5/25【緊急、トランプ関税炸裂で日経平均また下落か】日本株需給改善に期待したい。ドル円142円に下落。米国株、ナスダック、半導体株も下落か。仮想通貨ビットコイン強い‼
2025-05-26,0.75,5/26【日本株上れ！！】需給改善で日経平均上昇来るか。ドル円下落で海外勢の日本株買いかそくか？半導体株つよい。米国株、ナスダック先物上昇。仮想通貨ビットコイン強い。
2025-05-27,0.8,5/27【空売り増加‼日本株急騰開始か⁉】日経平均急騰条件まであと一歩。金利低下でドル円143円推移。米国株、ナスダック、半導体株も上昇か。仮想通貨ビットコインも強い。
2025-05-28,0.4499999999999999,5/28【日経平均高値から450円急落】日本株上昇相場始まるか。エヌビディア決算控え上値重い。ドル円１４４円台。米国株、ナスダック、半導体株大幅高。仮想通貨ビットコイン強い。
2025-05-29,0.8,5/29【日本株を9000億円大量売却だと‼】日経平均上昇局面続くか？海外勢は日本株爆買い。ドル円１４５円推移。エヌビディア急騰で米国株、ナスダック、半導体株強い。仮想通貨ビットコインも高値推移。
2025-05-30,-0.3,5/30【日本株また下落か】日経平均下落で需給改善来るか。海外勢は日本株爆買い。ドル円143円推移。米国株、ナスダック、半導体株軟調。仮想通貨ビットコインも高値推移。
2025-05-31,-0.8,5/31【緊急.日本株急落開始か⁉︎】関税リスク再燃、日経平均条件未達で上値重い。半導体株急落、ドル円下落が重い。米国株、ナスダック、半導体株も弱い。仮想通貨ビットコインも下落か。
2025-06-01,-0.8,6/1【緊急.日本株急落開始か⁉︎】関税リスク再燃、日経平均条件未達で上値重い。半導体株急落、ドル円下落が重い。米国株、ナスダック、半導体株も弱い。仮想通貨ビットコインも下落か。
2025-06-02,-0.7,6/2【日経平均急落。MSQ大荒れか⁉︎】日本株9月までボックス相場形成？最新需給要確認。ドル円下落、関税リスクで自動車、半導体株弱い。米国株、仮想通貨も調整か？
2025-06-03,0.7,6/3【日本株調整局面終了か】需給改善8000億越え。日経平均の乱高下MSQだけ要警戒‼ドル円142円推移。米国株、ナスダック、半導体株上昇。仮想通貨ビットコイン下落。
2025-06-04,0.7,6/4【日本株空売り勢丸こげで上昇開始か】日経平均300円高。ドル円143円に上昇。重工株踏み上げヤバイ。関税発動で米国株、ナスダック、半導体株上がるか。仮想通貨最高値で足踏み。
2025-06-05,0.7,6/5【個人投資家だけが日本株を売却。海外勢は爆買い継続だと‼︎】日経平均調整終わるか。半導体株が強い。ドル円下落。米国株、ナスダックもハイテク中心に上昇。仮想通貨ビットコイン調整。
2025-06-06,0.7,6/6【個人投資家だけが日本株を売却。海外勢は爆買い継続だと‼︎】日経平均調整終わるか。半導体株が強い。ドル円下落。米国株、ナスダックもハイテク中心に上昇。仮想通貨ビットコイン調整。
2025-06-07,0.7,"6/7【日本株踏み上げで大相場来るか】日銀保有株売却完了秒読み。雇用統計通過でドル円上昇→日経先物38,000円越え。米国株、ナスダック、半導体株も強い。仮想通貨ビットコイン調整。"
2025-06-08,0.8,"6/8【日本株踏み上げで大相場来るか】日銀保有株売却完了秒読み。雇用統計通過でドル円上昇→日経先物38,000円越え。米国株、ナスダック、半導体株も強い。仮想通貨ビットコイン調整。"
2025-06-09,0.7,"6/9【日本株上がれ‼️】半導体株急伸で日経平均38,000円回復。SQだけ警戒。日銀保有株売却完了秒読み。雇用統計通過でドル円上昇。米国株、ナスダック、半導体株も強い。仮想通貨ビットコイン調整。"
2025-06-10,0.7,6/10【日本株空売り増加‼日経平均急騰来るか】半導体株行ってこいで後場失速。日経レバ需給改善。ドル円１４４推移。米国株、ナスダック、半導体株強い。仮想通貨ビットコイン急騰
2025-06-11,0.8,6/11【CPI発表.日本株空売り増加‼日経平均急騰来るか】半導体株急騰で相場牽引。日経レバ需給改善。ドル円１４5推移。米国株、ナスダック、半導体株強い。仮想通貨ビットコイン急騰
2025-06-12,0.7,6/12【海外勢の日本株爆買いが止まらない‼日本株を合計4兆円買越し】中東情勢悪化、ドル円下落で日経平均小幅安。半導体株相場来るか。米国株、ナスダック軟調。仮想通貨ビットコイン高値推移
2025-06-13,-0.7,6/13【中東情勢悪化、ドル円下落で日経平均続落】海外勢の日本株爆買い続くか。半導体株急落。米国株、ナスダック軟調。仮想通貨ビットコイン下落
2025-06-14,-0.8,6/14【中東情勢悪化で日経平均急落一時的か】半導体株急落で日本株弱い。欧州株の動向、SQ警戒。ドル円１４４円台。原油価格急騰。半導体株急落。米国株、ナスダック急落。仮想通貨ビットコインも弱い。
2025-06-15,-0.8,6/15【経平均急落一時的か】中東情勢悪化、半導体株急落で日本株弱い。欧州株の動向、SQ警戒。ドル円１４４円台。原油価格急騰。半導体株急落。米国株、ナスダック急落。仮想通貨ビットコインも弱い。
2025-06-16,0.7,6/16【日本株上がれ！！日経平均477円急騰。半導体株大幅高】中東情勢悪化の影響一時的か。ドル円144円推移。原油価格急騰。米国株、ナスダックどうなる。仮想通貨ビットコイン高値推移
2025-06-17,0.8,6/17【緊急、空売り増加で日本株急騰開始か】日経平均BW来るか。ヘッジファンドがアジア株の取引き５年ぶり高水準。ドル円145円越えか。米国株、ナスダック半導体株強い。仮想通貨も高値推移。
2025-06-18,0.8,6/18【日経平均重要ライン突破‼️半導体株急伸で日本株強い。レーザーテック大幅高。ヘッジファンドもアジア株に強気。ドル円145円越え。米国株、ナスダック下落仮想通貨も高値推移。
2025-06-19,-0.35,6/19【海外勢の日本株買いが激減。日経平均396円急落。来週が勝負所か】半導体株利食い先行。ドル円145円越え。米国株、ナスダックも中東情勢睨みSQ軟調。仮想通貨ビットコイン高値推移。
2025-06-20,-0.2,6/20【日本株上れ‼海外勢の日本株買いが激減。日経平均続落も半導体株爆上げ。来週が勝負所か】ドル円145円越え。米国株、ナスダックも中東情勢睨みSQ軟調。仮想通貨ビットコイン高値推移。
2025-06-21,0.7,6/21【日本株来週動くぞ‼日経平均続落も半導体株爆上げ相場で強含みか】ドル円146円越え。米国株式ファンドから大幅資金流出→ヘッジファンドがアジア株に資金シフト。仮想通貨ビットコイン高値推移。
2025-06-22,0.3,6/22【緊急。中東情勢悪化で日本株大荒れか？日経平均下げたら買い？】ドル円146円越え。米国株式ファンドから大幅資金流出→ヘッジファンドがアジア株に資金シフト。仮想通貨ビットコイン高値推移。
2025-06-23,-0.3,6/23【緊急。中東情勢悪化で日本株大荒来るか？日経平均下げたら買い？】半導体株急落から急上昇。ドル円147円越え。米国株式ファンドから大幅資金流出→アジア株に資金シフト。仮想通貨ビットコインも下落。
2025-06-24,0.8,6/24【緊急。日本株空売り急増‼️日経平均急騰開始か】半導体株、レーザーテック爆上げ。中東情勢懸念後退でドル円145円推移。米国株、ナスダックも上昇。仮想通貨ビットコイン高値推移。
2025-06-25,0.8,6/25【緊急。日本株空売り急増‼️半導体株急騰で日経平均40000円越えか】レーザーテック需給改善で大商い。中東情勢懸念後退でドル円145円推移。米国株、ナスダック、仮想通貨ビットコイン上昇。
2025-06-26,0.8,6/26【海外勢日本株買い継続‼空売り急増、半導体株急騰で日経平均40000円越えか】レーザーテック強い。中東情勢懸念後退でドル円144円推移。米国株、ナスダック、仮想通貨ビットコイン上昇。
2025-06-27,0.8,6/27【海外勢日本株買い継続‼空売り急増、半導体株急騰で日経平均40000円越え】レーザーテック強い。中東情勢懸念後退でドル円144円推移。米国株、ナスダック、仮想通貨ビットコイン上昇。
2025-06-28,0.8,6/28【海外勢日本株買い継続‼空売り勢丸焦げ、半導体株急騰で日経平均40000円越え】レーザーテック強い。ドル円144円推移。米国株、ナスダック、も最高値。仮想通貨ビットコイン上昇。
2025-06-29,0.8,6/29【海外勢日本株買い継続‼空売り勢丸焦げ、半導体株急騰で日経平均40000円越え】レーザーテック強い。ドル円144円推移。米国株、ナスダック、も最高値。仮想通貨ビットコイン上昇。
2025-06-30,0.5,6/30【日本株が後場急落。空売り急増、半導体株上昇継続で日経平均最高値更新来るか】関税リスクで自動車株下落。ドル円143円推移。米国株、ナスダック強い。仮想通貨ビットコインも最高値推移
2025-07-01,-0.35,7/1【日本株騙し下げか⁉空売り急増で需給改善】関税リスク、ETF分配金捻出売り警戒で日経平均今週弱いか。半導体株に利益確定売り。ドル円143円推移。米国株最高値更新で強い。仮想通貨ビットコイン軟調
2025-07-02,-0.2,7/2【日本株下落は買いか⁉空売り急増で需給改善】関税リスクで日経平均今週弱い。半導体株に利益確定売り→バリュー株に資金流入。ドル円143円推移。米国株、仮想通貨ビットコイン最高値で揉み合い。
2025-07-03,0.8,7/3【日本株高値で売却は個人だけ‼︎海外勢は爆買い継続】空売り急増で日経平均高値更新か。自動車株急騰。半導体株しっかり。ドル円143円推移。米国株最高値更新。仮想通貨ビットコインも強い。
2025-07-04,0.8,7/4【日本株高値で売却は個人だけ‼︎海外勢は爆買い継続】関税リスク無難に通過で空売り急増で日経平均高値更新か。半導体株上昇続くか。ドル円144円推移。米国株最高値更新。仮想通貨ビットコインも強い。
2025-07-05,-0.2,7/5【関税リスクで日本株下落。日経平均急落来る？】海外勢日本株爆買い。空売り急増で急騰前の静けさか。半導体株利食い先行。ドル円144円推移。米国株最高値更新。仮想通貨ビットコインも強い。
2025-07-06,-0.2,7/6【関税リスクで日本株下落。日経平均急落来る？】海外勢日本株爆買い。空売り急増で急騰前の静けさか。半導体株利食い先行。ドル円144円推移。米国株最高値更新。仮想通貨ビットコインも強い。
2025-07-07,-0.3,7/7【関税リスクで日本株大荒れか。日経平均急落来る？】ETF分配金捻出売り警戒。空売り急増で急騰前の静けさか。半導体株利食い先行。ドル円145円推移。米国株最高値更新。仮想通貨ビットコイン強い。
2025-07-08,0.3,7/8【関税延期で日本株買いか。日経平均空売り増加で上昇来る⁉︎】ETF分配金捻出売り警戒。半導体株上昇。ドル円146円推移。米国株下落。仮想通貨ビットコイン強い。
2025-07-09,0.7,7/9【日本株爆上げ来るか⁉️】日経平均関税懸念後退で上昇。半導体株軟調もバリュー株が強い。ドル円147円急伸。米国株最高値推移で，仮想通貨ビットコインも強い‼️
2025-07-10,0.8,7/10【海外投資家が日本株を5456億円爆買い‼️日経平均爆上げ来るか】エヌビディア高値更新で半導体株が強い。ドル円146円台。米国株最高値推移で，仮想通貨ビットコインも強い‼️
2025-07-11,0.8,7/11【海外投資家が日本株を5456億円爆買い‼️日経平均爆上げ来るか】エヌビディア高値更新で半導体株が強い。ドル円146円台。米国株最高値推移で，仮想通貨ビットコインも強い‼️
2025-07-12,0.7,7/12【日経平均下落相場来る⁉️ファステリ急落がヤバイ】日本株全面高で半導体株強い。海外勢も日本株爆買いでドル円147円台。米国株、ナスダックげらく。仮想通貨ビットコイン強い‼️
2025-07-13,0.7,7/13【緊急、関税リスク再燃で日経平均下落か⁉️】日本株全面高で半導体株強い。海外勢も日本株爆買いでドル円147円台。米国株、ナスダックげらく。仮想通貨ビットコイン強い‼️
2025-07-14,-0.3,7/14【関税リスク再燃で日経平均続落】選挙前で日本株弱含み。海外勢は日本株爆買いもドル円147円でさらなる円安圧力来るか。米国株、ナスダックげらく。仮想通貨ビットコイン強い‼️
2025-07-15,0.8,7/15【緊急、半導体株急騰で日経平均上昇か】ブラックロックも日本株買い推奨。CPI控えドル円147円台。エヌビディア中国向けAI半導体出荷再開で米国株上昇か。仮想通貨ビットコイン強い！！
2025-07-16,-0.7,7/16【レーザーテック5%大暴落】日経平均、日本株弱すぎる。ASML決算で半導体株急落。CPI、選挙控えドル円149円に急騰。米国株、ナスダック、仮想通貨ビットコイン最高値推移
2025-07-17,0.7,7/17【海外投資家が日本株を4000億円爆買い‼️日経平均上昇続くか】選挙控えドル円148円推移。レーザーテック暴落。ディスコも決算後PTS大暴落。米国株最高値、仮想通貨ビットコインも強い‼️
2025-07-18,0.7,7/18【海外投資家が日本株を4000億円爆買い‼️日経平均上昇続くか】選挙控えドル円148円推移。半導体株軟調。ディスコ大暴落。米国株最高値、仮想通貨ビットコインも強い‼️
2025-07-19,-0.7,7/19【参院選で日本株大波乱あるか】半導体株急落で日経平均上値重い。円売り加速でドル円148円台。夏季休暇控え海外勢の利食い売りも警戒。米国株、ナスダック、仮想通貨ビットコイン強いのに日本だけ弱い。
2025-07-21,-0.7,7/21【自民党参院選大敗。日本株大波乱あるか】半導体株急落で日経平均上値重い。ドル円147円台。海外勢の利食い売りも警戒か。米国株、ナスダック、仮想通貨ビットコイン強いのに日本だけ弱い。
2025-07-22,0.2,7/22【日経平均高値から500円急落‼️参院選自民党大敗で日本株乱高下】ドル円147円に下落。半導体株高安まちまち。関税リスク意識。米国株、ナスダック最高値更新。仮想通貨ビットコイン強い。
2025-07-23,0.8,7/23【日米関税交渉合意で日経平均急騰】自動車株爆上げで日本株の優位性拡大→空売り勢焼かれ上昇開始か。ドル円146円推移。米国株、ナスダック、仮想通貨ビットコインも最高値
2025-07-24,0.8,"7/24【日経平均44,000円まで上昇か⁉︎空売り勢焼かれる】日米関税交渉合意で日本株急伸。自動車株爆上げ。半導体株軟調。ドル円146円推移。米国株、ナスダック、仮想通貨ビットコインも最高値。"
2025-07-25,0.7,"7/25【日経平均44,000円まで上昇来るか⁉】日米関税交渉合意で日本株急伸も利食い先行。自動車株急落。半導体株軟調。ドル円147円推移。米国株、ナスダック、仮想通貨ビットコイン最高。"
2025-07-27,-0.3,7/27【日経平均騙し下げか⁉】関税交渉合意不透明で日本株荒れるか。自動車株急落、半導体株軟調。ドル円147円台。米国株、ナスダック、仮想通貨ビットコイン最高値推移
2025-07-28,0.3,7/28【日経平均急落。半導体株暴落で日本株調整か】アドバンテスト9％急落。ドル円148円台で自動車株上昇。バリュー株顕著。関税リスク緩和で米国株、ナスダック、仮想通貨ビットコイン強い。
2025-07-29,0.3,7/29【緊急、空売り爆増で日経平均上昇また来るか】半導体株暴落で日本株弱含み。レーザーテック8％急落。ドル円148円台で自動車株上昇。関税リスク緩和で米国株、ナスダック、仮想通貨ビットコイン強い。
2025-07-30,-0.35,7/30【空売り爆増で日経平均急騰来るか】日銀ショック警戒で日本株上値重い。アドバンテスト下落で半導体株弱い。ドル円148円推移。米国株、ナスダックもGAFAM決算控え軟調。
2025-07-31,0.8,7/31【日経平均急騰か】海外勢が日本株を6000億円爆買い‼個人投資家だけ1.2兆円売却。日銀現状維持でドル円149円。米国株、ナスダックもメタ、マイクロソフト急騰。仮想通貨ビットコイン最高値。
2025-08-01,-0.7,8/1【日経平均急落か】半導体株大暴落ヤバい。海外勢が日本株を6000億円爆買い。個人投資家だけ1.2兆円売却。ドル円150円。米国株、ナスダックどうなる
2025-08-02,-0.9,8/2【緊急事態、日経平均900円大暴落】米雇用統計最悪で日本株週明け全面安か。ドル円147円に急落。半導体株大暴落ヤバい。東京エレク大暴落。米国株、ナスダック、欧州株、仮想通貨ビットコインも全面安
2025-08-03,-0.9,8/3【緊急事態、日経平均900円大暴落】米雇用統計最悪で日本株週明け全面安か。ドル円147円に急落。半導体株大暴落ヤバい。東京エレク大暴落。米国株、ナスダック、欧州株、仮想通貨ビットコインも全面安
2025-08-04,-0.7,8/4【緊急、日本株暴落回避か。日経平均500円急落】ドル円147円に急落。半導体株軟調。中小型株に資金シフトか。米国株、ナスダック、欧州株、仮想通貨ビットコインどうなる
2025-08-05,0.7,8/5【日経平均騙し下げか⁉︎】空売り高水準で日本株底堅い。ドル円147円推移。関税発動で波乱あるか。過熱感で中小型株に資金シフト。米国株、ナスダック、半導体株強い。
2025-08-06,-0.2,8/6【緊急.日本株の過熱感ヤバい‼️騰落レシオ急上昇】日経平均ソフトバンクG、トヨタ決算控え上昇。半導体株弱い。ドル円147円。関税発動で米国株、ナスダック、仮想通貨ビットコインどうなる
2025-08-07,0.55,8/7【日経平均急騰来るか。ソフトバンクG決算4218億円黒字】空売り急増で日本株下がらない→過熱感急上昇で中小型株に資金シフト。ドル円147円台。米国株、ナスダック、仮想通貨ビットコイン調整。
2025-08-08,0.8,8/8【日本株爆上げヤバい‼ソフトバンクG急騰で日経平均大幅高。空売り勢丸焦げ。半導体株も上昇。ドル円147円台。米国株、ナスダック、仮想通貨ビットコインも強い。
2025-08-09,0.8,8/9【日本株爆上げヤバい‼下落サイン○○見逃すな‼】ソフトバンクG急騰で日経平均大幅高。空売り勢丸焦げ。半導体株も上昇。ドル円147円台。米国株、ナスダック、仮想通貨ビットコインも強い。
2025-08-10,0.8,8/10【日本株爆上げヤバい‼下落サイン○○見逃すな‼】ソフトバンクG急騰で日経平均大幅高。空売り勢丸焦げ。半導体株も上昇。ドル円147円台。米国株、ナスダック、仮想通貨ビットコインも強い。
2025-08-11,0.8,8/11【日本株爆上げヤバい‼下落サイン○○見逃すな‼】ソフトバンクG急騰で日経平均大幅高。空売り勢丸焦げ。半導体株も上昇。ドル円147円台。米国株、ナスダック、仮想通貨ビットコインも強い。
2025-08-12,0.8,8/12【日経平均最高値更新‼下落サイン○○見逃すな。】空売り勢丸焦げで日本株爆上げ。ドル円148円。半導体株急騰。CPIで波乱あるか→米国株、ナスダック小幅安。仮想通貨ビットコイン強い。
2025-08-13,0.75,8/13【空売り爆増で日経平均43000円突破‼】日本株下落サイン○○見逃すな‼ドル円147円。半導体株急騰。CPI通過で米国株、ナスダック最高値更新。仮想通貨ビットコイン強い。
2025-08-14,-0.2,8/14【日経平均天井なのか⁉日本株下落サイン○○見逃すな‼️】日銀利上げ圧力でドル円146円。米国株、ナスダック最高値更新。仮想通貨ビットコイン強い。
2025-08-15,0.7,8/15【空売り爆増で日経平均43000円越え】日本株下落サイン○○見逃すな‼ドル円147円。半導体株急騰。CPI通過で米国株、ナスダック最高値更新。仮想通貨ビットコイン強い。
2025-08-16,-0.7,8/16【海外勢日本株売り越し。空売り爆増と短期売買だけで日経平均43000円越えか】ドル円147円。半導体株関税引き上げ懸念で下落。米国株、ナスダック、仮想通貨ビットコイン下落
2025-08-17,-0.7,8/17【海外勢日本株売り越し。空売り爆増と短期売買だけで日経平均43000円越えか】ドル円147円。半導体株関税引き上げ懸念で下落。米国株、ナスダック、仮想通貨ビットコイン下落
2025-08-18,-0.7,8/18【日経平均爆上げで44000円間近。PER１８倍天井か】日本株下落3サイン見逃すな。半導体株関税引き上げ懸念で下落。ドル円147円。米国株、ナスダック、仮想通貨ビットコイン下落
2025-08-19,-0.9,8/19【日本株に違和感。空売り爆増ヤバすぎる‼主力急騰銘柄が急落で日経平均下落】ソフトバンクG、サンリオ急落。日本株下落3サイン見逃すな。ドル円147円。米国株、ナスダック、仮想通貨ビットコイン下落
2025-08-20,-0.8,8/20【緊急事態発生か。パウエルリスクで日経平均657円急落】ソフトバンクGなど日本株大幅安→バリュー株強い。日銀利上げ+米利下げ警戒。ドル円147円。米国株、ナスダック、仮想通貨ビットコイン下落
2025-08-21,-0.8,8/21【緊急事態、日経平均急落続くか】個人だけ1.1兆円日本株売り→海外勢は爆買い。ソフトバンクG急落。パウエルリスク警戒でドル円147円。米国株、ナスダック、仮想通貨ビットコイン弱い
2025-08-22,-0.7,8/22【日経平均急落続くか】個人だけ1.1兆円日本株売り→海外勢は爆買い。ソフトバンクG急落。パウエルリスク警戒でドル円148円。米国株、ナスダック、仮想通貨ビットコイン弱い
2025-08-23,0.7,"8/23【緊急,日経平均急騰でチャンス相場来たか⁉】パウエル利下げ示唆でドル円146円→日本株優位性低下に注意。米国株、ナスダック、半導体株が急騰。仮想通貨ビットコインも上昇。"
2025-08-24,0.7,"8/24【緊急,日経平均急騰でチャンス相場来たか⁉】パウエル利下げ示唆でドル円146円→日本株優位性低下に注意。米国株、ナスダック、半導体株が急騰。仮想通貨ビットコインも上昇。"
2025-08-25,-0.6499999999999999,"8/25【緊急,日本株に違和感】米国株爆上げなのに日経平均上値重い‼️日銀利上げ懸念で優位性低下に警戒。パウエル利下げ示唆でドル円147円。米国株、ナスダック、半導体株が急騰。仮想通貨ビットコイン急落"
2025-08-26,-0.8,"8/26【緊急,日本株下落サイン点灯か。日経平均400円続落】海外投資家も日本株売りか⁉日銀利上げ懸念で優位性低下に警戒。ドル円147円。米国株、ナスダック、半導体株が軟調。仮想通貨ビットコイン急落"
2025-08-27,-0.2,8/27【日本株急落始まるのか。VIX売り高水準→波乱の前兆か】半導体株上昇で日経平均小幅高。日経レバ需給転換警戒。ドル円147円。エヌビディア決算控え米国株、ナスダック、仮想通貨ビットコイン小幅高。
2025-08-28,-0.25,8/28【海外投資家が日本株大量売却。日経平均騙し上げか⁉】日本株下落サイン見逃すな。エヌビディア決算通過で半導体株上昇。ドル円147円。米国株、ナスダック、仮想通貨ビットコインも反発。
